588463FC	75615066	None	3
588463FC	773E7671	02191A3B	1
588AE2F3	02C8FB9F	4FBE47A5	1
588AE2F3	7DB6AC93	None	3
588AE2F3	829367FF	None	2
5891F822	5A94577A	None	1
58954830	17E6F481	09995E41	1
58954830	7A85B6F1	09995E41	3
58954830	835775BF	09995E41	2
589D9B25	01DD01F0	None	3
589D9B25	80B9905B	None	2
589D9B25	81364FFD	None	1
58AE0DFA	198A0E1F	None	5
58AE0DFA	7FAE0A34	None	2
58AE0DFA	823F21E9	None	4
58AE0DFA	8512C3A1	None	3
58AE0DFA	85F6B95D	None	1
58B31F35	120BED67	0477FFD3	3
58B31F35	7F63CC79	0477FFD3	2
58B31F35	801218DB	0477FFD3	1
58BC0E43	80FAA2A4	4CE6FC2D	1
58BC0E43	8631961C	None	2
58BD6DE8	19B310D1	None	6
58BD6DE8	760137D5	None	2
58BD6DE8	791E7C45	None	5
58BD6DE8	7B0E79D1	None	3
58BD6DE8	7D88ABA2	None	1
58BD6DE8	86365843	None	4
58BE5B3C	115BAF37	None	2
58BE5B3C	7871DB74	None	3
58BE5B3C	82C4FC20	None	1
58C13AA3	03123707	None	3
58C13AA3	7D2DD765	None	1
58C13AA3	7F059B3B	None	4
58C13AA3	800C7345	None	2
58C64DAE	023BEF3E	None	3
58C64DAE	09D4D5BE	0B845BA3	4
58C64DAE	0FF8407C	None	5
58C64DAE	581DE95E	None	1
58C64DAE	74B2481D	None	6
58C64DAE	77D6C782	None	8
58C64DAE	7EED40C8	0477FFD3	2
58C64DAE	80286A21	0B845BA3	7
58DEC42A	78F56EAE	4C7A9B63	1
58DF6A89	7CC60C53	03C0079C	4
58DF6A89	7E4FB136	03C0079C	2
58DF6A89	80238362	03C0079C	1
58DF6A89	855D13E0	03C0079C	3
58DF6C1C	800CD84F	None	1
58E27AEF	13ACA040	4CF99586	1
58E27AEF	74929FFE	4CF99586	5
58E27AEF	777FEC80	4CF99586	3
58E27AEF	7DD6F0B8	4CF99586	2
58E27AEF	83F4ACAC	4CF99586	4
58E7EA0A	5B83C748	00FA1C18	1
58E7EA0A	7A1E060A	03376F29	3
58E7EA0A	816C1242	03376F29	2
58E9652D	0AEC6FE2	None	1
58E9652D	7753BC1D	None	2
58EB07E7	76D08766	500F4F9C	2
58EB07E7	8066C40B	None	3
58EB07E7	84596887	0C01DCFD	1
58EB07E7	851A3F71	0C01DCFD	5
58EB07E7	85B8B599	500F4F9C	4
58EBB7E7	7E63B97C	None	1
58EF3B98	005D4952	None	3
58EF3B98	154172D7	00D4F325	1
58EF3B98	79A2F57C	00D4F325	2
58F7ACD6	1EF0234D	4FF45383	1
58F7ACD6	2806B3AA	4FF45383	2
58F88ACC	0912F502	0228EE3C	2
58F88ACC	7AFD58E6	05E1B1D9	3
58F88ACC	7C9ED109	083839C7	1
58FC78B9	094D08F5	None	1
58FC78B9	756D95C7	None	3
58FC78B9	863967C9	None	2
5905665C	7D86CB76	None	1
59060B7A	77D05541	None	1
59060B7A	78F0E64E	None	2
590B02BF	293C2E1E	0757A922	5
590B02BF	759E84E1	4CE6FC2D	4
590B02BF	776CC29D	4CE6FC2D	6
590B02BF	777EB519	4CE6FC2D	2
590B02BF	79F221A3	4CE6FC2D	7
590B02BF	816393DE	4CE6FC2D	1
590B02BF	85DB648F	4CE6FC2D	3
590FEC15	1696D5FA	03D00B37	5
590FEC15	4BBD786C	03D00B37	1
590FEC15	7788AC8C	03D00B37	3
590FEC15	7DEE0A7F	03D00B37	6
590FEC15	7F6F815C	03D00B37	4
590FEC15	7F733322	03D00B37	2
59158BC9	017F2D30	0228EE3C	6
59158BC9	7655F8B9	0228EE3C	5
59158BC9	7B2BE4FE	0228EE3C	4
59158BC9	802CDDEB	0228EE3C	3
59158BC9	8082933F	0228EE3C	1
59158BC9	821C32FA	0228EE3C	2
591667CC	79D4CE58	0C01DCFD	1
591667CC	7D481938	4CE6FC2D	2
591878BC	816E1B66	0127901A	1
591AD09A	02C8FB9F	None	2
591AD09A	29752D3A	None	3
591AD09A	7AA52464	None	1
5927499B	2B7E9412	021CC5D8	1
5937989D	83614F79	0875EA92	1
59431EC5	7F83ED25	None	1
59431EC5	80133930	None	2
594B94CC	797A0123	05B090CE	4
594B94CC	7CE570E1	03F265ED	3
594B94CC	80AA8C67	05282E0D	1
594B94CC	80D9637A	044C0559	2
594E7F44	7F07FC09	05C86094	2
594E7F44	84F6273A	099D876D	1
594FAA24	7F716763	0C280BFF	1
594FAA24	81342A2C	0C280BFF	2
594FAA24	8560C33B	0C280BFF	3
59574AA3	80516B10	07F892EC	1
595C4866	0F081EFE	0C01DCFD	1
595C4866	85A8D5D5	0C01DCFD	2
596730EE	28FB3C46	None	1
59681311	7EAF66FC	None	2
59681311	810FAB95	None	1
59681919	7A5D8B2D	None	1
59681919	7D902138	None	2
596B785E	60A1CCD3	None	2
596B785E	811A2352	None	1
5972978F	038B140E	0229448F	3
5972978F	7AA52464	0229448F	1
5972978F	803B18F2	070DD5D4	2
59750A17	11DAC03E	None	2
59750A17	81578F94	None	1
598664E9	10002287	None	2
598664E9	7BF9367C	0619822C	1
598E339C	0E2BB460	None	2
598E339C	7591D0ED	None	1
59910410	024766E7	None	2
59910410	0B4A461D	None	1
5994AF9B	0151C135	None	2
5994AF9B	2BF27CC6	None	1
5994AF9B	794A4CBC	None	3
599891A2	68F1A10F	0477FFD3	4
599891A2	7B7441B6	0477FFD3	3
599891A2	7BE79D99	03F265ED	2
599891A2	7EED40C8	0477FFD3	1
59A0793E	595F6480	4F799D2F	1
59BB0793	5FD54DB4	None	1
59BB938A	7AAA2099	05C86094	1
59BB938A	7F535E45	05C86094	2
59C818AC	7B5B5847	None	2
59C818AC	85F6B95D	None	1
59CA0B49	02E34D1D	031EE95E	1
59CA0B49	817CE6F1	031EE95E	2
59CCB84E	0952BEA0	None	3
59CCB84E	7B69C2DE	None	2
59CCB84E	7CFDCCF5	None	1
59D37225	770496B2	None	2
59D37225	814882B7	None	1
59D88BDB	80EC448E	None	1
59E7AF0F	132F26F4	None	4
59E7AF0F	760137D5	None	2
59E7AF0F	7EDB7A9A	None	3
59E7AF0F	8092F547	None	1
59EBC5D4	7FF952D2	0477FFD3	1
59EBC5D4	80D58ED8	None	2
59EBC5D4	8138B9E5	None	3
59EE8F43	7ECED135	4FF45383	3
59EE8F43	82FFF889	4FF45383	2
59EE8F43	85F6B95D	4FF45383	1
59F0367F	2806B3AA	05C86094	2
59F0367F	7DA35227	05C86094	1
59FA579B	01377BFE	4FF45383	2
59FA579B	69F6F574	None	4
59FA579B	795661AB	4FF45383	3
59FA579B	85F6B95D	4FF45383	1
5A00C2CD	7A71572A	03FD8454	1
5A00C2CD	7ED99EA1	03FD8454	2
5A00C2CD	7F2952BD	03FD8454	4
5A00C2CD	8485DF98	03FD8454	3
5A049EC6	00A8C00A	01A842AA	2
5A049EC6	2880F2BF	01A842AA	1
5A049EC6	772560B2	01A842AA	5
5A049EC6	776B46BA	006952C5	4
5A049EC6	77B5234F	01A842AA	3
5A0665E2	7BE79D99	03F265ED	1
5A0CE9DC	7F07FC09	05282E0D	1
5A0E4A3B	1176A912	09B136B8	1
5A0E4A3B	7EC42720	09B136B8	2
5A127C17	779B6C78	None	1
5A127C17	8473FE80	None	2
5A19575B	8122990F	None	1
5A1F8756	0E4C58B6	00FA1C18	1
5A1F8756	7C60BFBE	00FA1C18	2
5A253324	480660FC	0477FFD3	3
5A253324	777E1FA7	0477FFD3	4
5A253324	7F67B5BA	0A9AAD1D	5
5A253324	7FC3E05C	0477FFD3	2
5A253324	8035DFE6	0477FFD3	6
5A253324	8133FD9E	0477FFD3	1
5A2E00BA	760725EA	None	2
5A2E00BA	78D26A3C	None	1
5A33862C	7756D1E5	05F5F76A	2
5A33862C	7E3F4E2E	05F5F76A	1
5A33862C	811D795C	05F5F76A	3
5A34249F	7D1F2AD5	4C462F03	1
5A358CF2	2C2928BE	04BE3F72	1
5A35B29A	7D4D5FD2	None	2
5A35B29A	7E2F8E57	None	1
5A396342	7D279314	0477FFD3	3
5A396342	7E4CA846	0477FFD3	1
5A396342	8500525F	0477FFD3	2
5A3BE396	7B23E2AB	None	2
5A3BE396	80056B64	None	1
5A489C1D	7DDD6D45	None	2
5A489C1D	7F08F36E	None	1
5A4C28EF	804D6661	None	2
5A4C28EF	81B7CB8A	None	1
5A51503E	7F540333	0368E8BE	1
5A51503E	7FC893BA	05C86094	2
5A53F24A	7D84F9F8	None	1
5A53F24A	831137F2	None	2
5A574758	06847F77	4F872588	3
5A574758	06D95B69	4F872588	2
5A574758	757DEE09	4F872588	1
5A5ECA8A	58572EA8	067F47EA	2
5A5ECA8A	7D09AFAE	None	3
5A5ECA8A	7EA60DDC	04AF010A	1
5A5F4686	046347F4	None	1
5A5F4686	771D888E	None	2
5A60EDDB	7F92A988	None	2
5A60EDDB	8009E28A	None	1
5A6E4EBC	7E16380F	4F872588	1
5A70E6C8	77191425	0B78A521	3
5A70E6C8	80ABA8DA	00F87E5D	2
5A70E6C8	80DC8F3F	0B78A521	1
5A948626	18FE25F4	None	1
5A948626	28B411E8	None	2
5A948626	8537BA58	None	3
5A95643A	7532EDCA	None	2
5A95643A	77B91433	None	1
5A95643A	7E49CA51	None	3
5AA6F096	7B5B5847	4FF45383	1
5AA6F096	7F75CF5C	4FF45383	2
5AABF6B5	14CA1F1E	None	2
5AABF6B5	7D0C0E32	None	1
5AABF6B5	8026553C	None	3
5AAE333A	7D20CAAA	05B090CE	2
5AAE333A	7F5944CA	05B090CE	3
5AAE333A	80C8793E	05B090CE	1
5AAF5492	03712938	0C01DCFD	2
5AAF5492	7435B7E5	0C01DCFD	1
5AAF5492	751A4E3D	0C01DCFD	4
5AAF5492	818734CD	0C01DCFD	3
5AB0CCEC	7532EDCA	None	4
5AB0CCEC	7EB18FD0	None	2
5AB0CCEC	80E17484	None	1
5AB0CCEC	85064DAF	None	3
5AB639C0	080F4449	4CE6FC2D	5
5AB639C0	0EF0C68C	4CE6FC2D	4
5AB639C0	5F752770	4CE6FC2D	3
5AB639C0	788CDDB6	4CE6FC2D	1
5AB639C0	7E98EC9F	4CE6FC2D	2
5AB96D5F	796A399C	05282E0D	1
5AB96D5F	7F07FC09	05282E0D	2
5AC560D8	73F7CCB0	None	2
5AC560D8	8070463C	None	1
5AC6116B	81B3008E	None	1
5AC6116B	82DDE50E	None	2
5AC88256	789A5AF8	None	1
5ACB9C10	0DFFD556	None	2
5ACB9C10	7D13659E	None	1
5ACB9C10	80DDC8C7	None	3
5ACDE52F	41D5519B	044C0559	1
5AD185B2	7BF9F2C6	05B090CE	1
5AD5A0AA	7D346F68	None	2
5AD5A0AA	7D6E9EF4	None	4
5AD5A0AA	7F08F36E	None	1
5AD5A0AA	8035DFE6	None	3
5ADFDE92	279A1DE7	0B0ADEB6	1
5ADFDE92	78F4907E	None	4
5ADFDE92	7FC1405F	None	2
5ADFDE92	84E14735	None	3
5AE0AA2D	7986A474	4CE6FC2D	1
5AE0AA2D	7AF8EEC1	4CE6FC2D	4
5AE0AA2D	7E49B0D1	4CE6FC2D	3
5AE0AA2D	7EF8CAEC	4CE6FC2D	2
5AE12690	7A30F0C3	None	1
5AE12690	7D6F24CB	None	2
5AE20539	046347F4	None	3
5AE20539	80AEB29A	None	1
5AE20539	80B045AB	None	2
5AE2C847	0EEC21DF	03FD8454	1
5AE9252B	2B9C176B	None	2
5AE9252B	7EE60BDC	None	1
5AEC8C5F	147A0693	03D00B37	1
5AEC8C5F	33F40A4D	03D00B37	3
5AEC8C5F	4A234F10	03D00B37	2
5AEC8C5F	7F89DDB0	03D00B37	4
5AEC8C5F	80D9DF77	03D00B37	5
5AEC8C5F	81675F61	03D00B37	6
5AF66852	11DE36AF	04BE3F72	4
5AF66852	769CAA4C	4F872588	1
5AF66852	81380647	4F872588	2
5AF66852	8590A90E	4F872588	3
5AFF7B4C	0F6C45AF	03FD8454	2
5AFF7B4C	80ACC8C7	03FD8454	1
5B0F5E42	7FF3D224	None	2
5B0F5E42	80248B65	None	1
5B0F5E42	80D81649	None	4
5B0F5E42	863DFBB2	None	3
5B1448C1	24D0E6BA	0B0ADEB6	1
5B1448C1	7F8038BA	03D00B37	2
5B146C7E	80516B10	085C9D9D	1
5B1527EE	80F39323	None	2
5B1527EE	81162E3B	None	1
5B19D5AD	7532EDCA	None	2
5B19D5AD	77B91433	None	1
5B19D5AD	7E49CA51	None	3
5B1A2B8F	41D5519B	4C7A9B63	1
5B2FD7CE	7FBA9AAE	None	1
5B2FD7CE	8098E828	None	2
5B33CA46	2BEF3CDD	0C01DCFD	4
5B33CA46	49302D7D	0C01DCFD	2
5B33CA46	7624B3DB	0C01DCFD	1
5B33CA46	7876F595	0C01DCFD	5
5B33CA46	79D52A33	0C01DCFD	3
5B384F59	75D3D868	08B17323	5
5B384F59	76D5F88B	None	2
5B384F59	7EA595EC	0477FFD3	3
5B384F59	7EED40C8	0477FFD3	1
5B384F59	84B8DF55	0477FFD3	4
5B38E205	7C2B867D	02642F55	2
5B38E205	7DA2DDA6	None	1
5B3B07C5	7263AD95	007D2F41	2
5B3B07C5	7B36EACF	007D2F41	1
5B3B07C5	7D858CAF	007D2F41	5
5B3B07C5	7E4AF86C	007D2F41	3
5B3B07C5	80A2C3B1	007D2F41	4
5B55FDEA	2A5670CB	0003B055	1
5B55FDEA	7E53EB65	0003B055	2
5B5AF9A6	7BBC933B	0477FFD3	3
5B5AF9A6	7CBBA654	0477FFD3	1
5B5AF9A6	7E29A7E8	0477FFD3	2
5B5D7731	71F60790	07C34834	6
5B5D7731	744AA2CA	07C34834	1
5B5D7731	751DF258	07C34834	4
5B5D7731	766665B3	07C34834	7
5B5D7731	775B7B1E	07C34834	3
5B5D7731	7B82A0C0	07C34834	2
5B5D7731	7EA65F22	07C34834	5
5B695CB5	7E2E6FF4	None	2
5B695CB5	7EE8B6FE	None	3
5B695CB5	86255D1D	None	1
5B6E9C7B	787FCADC	4CE6FC2D	1
5B6E9C7B	7ABD2CD1	4CE6FC2D	3
5B6E9C7B	8479D577	4CE6FC2D	2
5B73D93C	7D20CAAA	None	2
5B73D93C	7F5944CA	None	3
5B73D93C	80C8793E	None	1
5B748124	0466C0EF	None	1
5B79C7AF	7F5F8A60	None	1
5B81DB96	7C33BA1C	4CE6FC2D	2
5B81DB96	80D2A752	4CE6FC2D	1
5B876262	6C239C48	None	2
5B876262	70B821F6	None	1
5B876262	758EC809	None	4
5B876262	7B84E1BA	None	3
5B9DCC7A	5BA55476	None	2
5B9DCC7A	8075880A	None	1
5B9DCC7A	8123A609	None	3
5BB019E9	286D3620	None	3
5BB019E9	75F06B12	None	1
5BB019E9	80EEF9BD	None	2
5BB80400	80D0D239	None	2
5BB80400	80FAA2A4	None	1
5BBD93D6	0E9D06B5	None	1
5BBEA9D8	804D8F96	0D109F83	1
5BBEA9D8	8623EB7F	0A575E93	2
5BC1AE79	1376A0BD	070DD5D4	4
5BC1AE79	7EE54B5A	070DD5D4	1
5BC1AE79	7F0BF233	070DD5D4	2
5BC1AE79	81D40B35	03D00B37	3
5BC2C29C	4BE56F59	None	1
5BC2C29C	79408DB5	None	2
5BC2C29C	85D59896	None	3
5BC433F3	037A45FD	0229448F	3
5BC433F3	0E3B95F3	012C9CDF	2
5BC433F3	8477B087	4FF45383	1
5BC9428D	1EF0234D	None	3
5BC9428D	7E342F2E	None	1
5BC9428D	828C2C59	None	2
5BCBA4C1	48A27DE3	None	2
5BCBA4C1	854CA0C6	None	1
5BD032C5	1094A75A	4F872588	1
5BD06DEB	77AFDB9F	None	1
