338	344.1	358.35	16.6	24.25	30.59	36.7	42.53	49.44	57.08	65.48	72.41	78.76	85.36	92.21	100.31	131.0	144.58	152.7	159.79	166.02	172.45	179.01	186.02	192.71	198.76	205.93	215.09	253.14	269.4	279.16	287.84	296.39	305.17	313.44	320.82	327.22	332.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338	343.7	354.55	15.04	22.8	29.09	34.8	40.62	46.55	53.78	61.67	68.6	74.96	80.89	87.25	93.99	102.52	133.99	145.48	153.1	159.79	165.7	171.7	177.98	184.8	190.98	197.1	203.19	210.93	224.66	263.36	273.91	282.47	290.82	299.03	307.12	315.13	321.77	327.81	332.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338	343.35	352.64	13.65	21.55	27.62	33.25	38.69	44.07	50.49	57.42	65.15	71.42	77.37	82.99	89.23	95.72	105.52	136.32	146.17	153.47	159.79	165.41	171.08	177.11	183.65	189.5	195.47	200.92	207.74	217.12	254.58	268.91	277.79	285.74	293.55	301.59	308.96	316.64	322.66	328.33	333.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338	343.06	351.28	12.22	20.4	26.27	31.76	36.99	42.02	47.74	54.41	61.67	67.99	73.9	79.32	85.06	90.85	97.51	109.65	138.04	146.77	153.79	159.79	165.15	170.56	176.26	182.6	188.14	193.87	199.05	205.21	212.65	227.08	263.36	273.06	281.1	288.64	296.02	303.55	310.72	317.86	323.52	328.79	333.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338	342.8	350.26	10.81	19.22	25.11	30.33	35.3	40.39	45.43	51.42	57.72	64.87	70.61	76.11	81.15	86.72	92.54	99.05	116.29	139.53	147.34	154.08	159.79	164.91	170.1	175.47	181.55	186.88	192.43	197.54	202.9	209.46	218.93	255.67	268.48	276.66	283.93	291.2	298.25	305.52	312.37	318.82	324.3	329.19	333.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338	342.58	349.43	9.24	18.08	23.95	29.09	33.89	38.69	43.33	48.83	54.93	61.67	67.49	72.98	78.02	82.99	88.4	93.99	100.76	125.45	140.66	147.94	154.34	159.79	164.69	169.68	174.81	180.44	185.76	190.98	196.2	200.92	206.86	214.17	229.73	263.36	272.34	279.91	286.75	293.55	300.59	307.12	313.78	319.71	324.96	329.55	333.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338	342.37	348.69	7.63	16.98	22.8	27.86	32.62	37.21	41.64	46.55	52.23	57.98	64.63	69.91	74.96	79.74	84.82	89.95	95.42	102.52	130.02	141.68	148.53	154.57	159.79	164.48	169.25	174.24	179.33	184.8	189.73	194.75	199.28	204.62	210.93	220.59	256.51	268.09	275.7	282.47	289.22	295.73	302.42	308.66	315.13	320.56	325.53	329.88	333.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338	342.19	348.06	5.95	15.81	21.79	26.69	31.33	35.7	40.2	44.54	49.72	55.36	61.67	67.05	72.14	76.95	81.35	86.33	91.32	96.93	104.84	132.68	142.61	149.03	154.77	159.79	164.29	168.83	173.72	178.45	183.87	188.59	193.45	197.88	202.68	208.33	215.57	232.54	263.36	271.73	278.79	285.09	291.48	297.68	304.16	310.13	316.36	321.3	326.05	330.17	334.04	0	0	0	0	0	0	0	0	0	0	0	0	
338	342.02	347.52	3.57	14.68	20.86	25.68	30.15	34.39	38.69	42.76	47.51	52.93	58.2	64.42	69.31	74.09	78.53	82.99	87.74	92.76	98.3	107.78	134.56	143.46	149.48	154.96	159.79	164.12	168.46	173.21	177.76	183.01	187.5	192.22	196.72	200.92	206.21	212.31	222.12	257.2	267.75	274.9	281.35	287.51	293.55	299.72	305.76	311.59	317.42	321.99	326.54	330.44	334.18	0	0	0	0	0	0	0	0	0	0	
338	341.86	347.06	0.17	13.65	19.93	24.73	29.09	33.25	37.37	41.35	45.63	50.49	55.75	61.67	66.67	71.42	75.89	80.07	84.63	89.23	93.99	99.57	111.56	136.32	144.23	149.88	155.13	159.79	163.95	168.13	172.7	177.11	182.19	186.48	190.98	195.47	199.46	204.19	209.73	217.12	236.77	263.36	271.2	277.79	283.67	289.67	295.5	301.59	307.12	312.86	318.26	322.66	326.99	330.7	334.31	0	0	0	0	0	0	0	0	
338	341.72	346.66	356.64	12.59	18.99	23.75	28.04	32.14	36.02	40.04	43.86	48.42	53.52	58.41	64.24	68.82	73.34	77.55	81.52	86.02	90.45	95.21	101.05	118.11	137.61	144.91	150.24	155.29	159.79	163.8	167.85	172.19	176.47	181.34	185.59	189.9	194.24	198.16	202.5	207.49	213.61	223.79	257.75	267.45	274.22	280.38	286.02	291.71	297.25	303.04	308.45	314.01	319.0	323.31	327.42	330.94	334.44	0	0	0	0	0	0	
338	341.58	346.3	354.55	11.49	18.08	22.8	27.01	31.02	34.8	38.69	42.34	46.55	51.2	56.1	61.67	66.36	70.81	74.96	78.96	82.99	87.25	91.68	96.5	102.52	125.45	138.84	145.48	150.59	155.45	159.79	163.66	167.59	171.7	175.85	180.44	184.8	188.91	193.14	197.1	200.92	205.67	210.93	218.5	245.41	263.36	270.74	276.93	282.47	288.14	293.55	299.03	304.6	309.71	315.13	319.71	323.92	327.81	331.17	334.55	0	0	0	0	
338	341.45	345.97	353.19	10.45	17.2	21.95	26.1	30.01	33.74	37.51	41.12	44.87	49.2	54.01	58.6	64.07	68.39	72.63	76.66	80.33	84.47	88.59	92.93	97.75	104.39	129.31	139.84	145.96	150.92	155.59	159.79	163.52	167.35	171.27	175.3	179.53	184.02	187.96	192.06	196.04	199.6	203.86	208.74	214.72	225.49	258.19	267.19	273.61	279.46	284.65	290.03	295.31	300.83	305.93	310.98	316.17	320.4	324.48	328.17	331.39	334.65	0	0	
338	341.33	345.66	352.14	9.24	16.29	21.16	25.27	29.09	32.76	36.29	39.91	43.33	47.35	51.84	56.39	61.67	66.1	70.25	74.22	78.02	81.65	85.76	89.8	93.99	98.83	106.71	131.7	140.66	146.37	151.23	155.74	159.79	163.4	167.13	170.9	174.81	178.78	183.29	187.05	190.98	194.91	198.39	202.35	206.86	212.08	219.77	249.18	263.36	270.34	276.16	281.52	286.75	291.89	296.91	302.23	307.12	312.16	317.09	321.02	324.96	328.49	331.59	334.75	
